release_date,budget,revenue_worldwide,runtime,genres,cast_popularity_mean,cast_popularity_max,director_popularity,original_language,imdb_rating,imdb_votes,mpaa_rating,domestic_box_office,rotten_tomatoes_score,metacritic_score,season
2006-06-29,35000000.0,326706115.0,109,"['Drama', 'Comedy']",15.211,30.2615,0.6354000000000001,en,7.0,515043.0,PG-13,124740460.0,75.0,62.0,Summer
2015-03-18,110000000.0,297002527.0,119,"['Action', 'Science Fiction', 'Thriller']",5.7894,7.1854,0.2727,en,6.2,267171.0,PG-13,130179072.0,29.0,42.0,Spring
2005-10-15,6000000.0,83977925.5,88,"['Action', 'Horror', 'TV Movie']",0.5472,0.9569000000000001,0.2964,en,3.3,5678.0,R,0.0,64.0,58.0,Fall
2019-10-21,35000000.0,101346.0,103,['Documentary'],1.7839333333333331,4.0946,0.36910000000000004,en,7.3,5286.0,TV-MA,51896.0,64.0,58.0,Fall
2004-03-11,35000000.0,11030861.0,117,"['Drama', 'Romance']",3.1473,8.385,0.7512000000000001,de,7.9,58627.0,R,435395.0,64.0,78.0,Spring
2005-10-15,35000000.0,83977925.5,95,"['Action', 'Horror', 'TV Movie']",0.682199999999999,0.9569000000000001,0.2964,en,3.3,4832.0,R,0.0,64.0,58.0,Fall
2014-10-16,35000000.0,83977925.5,85,"['Thriller', 'Horror']",1.5759,2.1972,0.4354,en,5.6,18317.0,R,0.0,66.0,47.0,Fall
2019-03-31,35000000.0,83977925.5,87,"['Animation', 'Science Fiction', 'Adventure', 'Crime']",1.529866666666666,1.7403,0.224,en,7.1,9065.0,PG-13,0.0,100.0,58.0,Spring
2013-03-15,135000000.0,587204668.0,99,"['Animation', 'Adventure', 'Family', 'Comedy']",7.5082666666666675,7.9196,2.0963,en,7.1,246285.0,PG,187168425.0,71.0,55.0,Spring
2011-08-05,52000000.0,75500000.0,112,['Comedy'],6.104,7.9196,0.6016,en,6.3,202430.0,R,37081475.0,26.0,39.0,Summer
2013-06-12,225000000.0,668045518.0,143,"['Action', 'Adventure', 'Science Fiction']",7.391166666666667,9.3741,5.4611,en,7.1,855179.0,PG-13,291045518.0,57.0,55.0,Summer
2015-10-15,4000000.0,15700000.0,119,"['Comedy', 'Drama', 'Romance']",4.6370000000000005,5.364,2.165,en,7.1,324919.0,R,9077245.0,87.0,82.0,Fall
2013-07-18,130000000.0,61600000.0,96,"['Fantasy', 'Action', 'Comedy']",5.956266666666667,7.9196,0.2727,en,5.6,149721.0,PG-13,33618855.0,13.0,25.0,Summer
2012-08-24,35000000.0,31100000.0,91,"['Crime', 'Action', 'Thriller']",2.979833333333333,4.1403,0.7628,en,6.5,120891.0,PG-13,20275446.0,75.0,66.0,Summer
2014-09-24,55000000.0,192330738.0,132,"['Thriller', 'Action', 'Crime']",5.414466666666667,7.4676,1.2413,en,7.3,457238.0,R,101530738.0,61.0,57.0,Fall
2006-04-21,800000.0,7144638.0,90,"['Animation', 'Comedy', 'Family']",0.733766666666666,0.9703,0.2021,es,6.5,1457.0,TV-PG,0.0,64.0,58.0,Spring
2011-10-27,40000000.0,173900000.0,109,"['Action', 'Thriller', 'Science Fiction']",6.688366666666666,11.024,0.8345,en,6.7,476179.0,PG-13,37520095.0,36.0,53.0,Fall
2009-01-23,5000000.0,83977925.5,91,"['Crime', 'Thriller', 'Horror']",1.345933333333333,1.7656,0.2983,en,5.1,8170.0,Unrated,0.0,64.0,58.0,Winter
2012-03-07,250000000.0,284100000.0,132,"['Action', 'Adventure', 'Science Fiction']",2.7487,3.1448,1.2339,en,6.6,294974.0,PG-13,73078100.0,52.0,51.0,Spring
2020-12-13,10000000.0,20379604.0,113,"['Thriller', 'Crime', 'Drama']",2.595466666666666,3.917,1.0222,en,7.5,228197.0,R,6460965.0,90.0,72.0,Winter
2012-09-17,35000000.0,11384015.0,95,"['Comedy', 'Drama']",0.442833333333333,0.842,0.1481,fr,6.4,6995.0,PG-13,217883.0,70.0,61.0,Fall
2023-02-09,35000000.0,83977925.5,103,['Horror'],0.376433333333333,0.6879000000000001,0.194,es,5.2,1872.0,N/A,0.0,50.0,58.0,Winter
2006-10-28,5000000.0,83977925.5,77,"['Science Fiction', 'Animation', 'Fantasy', 'Action', 'Horror', 'Adventure', 'Thriller', 'TV Movie']",2.752066666666666,4.4644,0.3195,en,6.4,5218.0,PG,0.0,64.0,58.0,Fall
2011-04-20,35000000.0,83977925.5,98,"['Comedy', 'Drama']",1.2906,2.6742,0.2175,fr,6.5,1648.0,Not Rated,3546.0,64.0,58.0,Spring
2000-12-22,25000000.0,152500000.0,121,"['Comedy', 'Drama', 'Romance']",3.426033333333333,4.5728,1.0136,en,7.2,207570.0,PG-13,71509363.0,63.0,64.0,Winter
2004-04-16,30000000.0,152159461.0,136,"['Action', 'Crime', 'Thriller']",5.095233333333334,9.6562,4.0946,en,8.0,852073.0,R,66208183.0,84.0,83.0,Spring
2004-08-12,70000000.0,177427090.0,101,"['Adventure', 'Science Fiction', 'Action', 'Horror']",2.191166666666666,3.8484,1.2019,en,5.7,229457.0,PG-13,80282231.0,21.0,29.0,Summer
2016-08-25,40000000.0,125729635.0,99,"['Action', 'Crime', 'Thriller']",9.025166666666665,16.3832,0.5981000000000001,en,5.7,100520.0,R,21218403.0,30.0,38.0,Summer
2016-04-07,175000000.0,966550600.0,106,"['Family', 'Adventure', 'Fantasy']",2.549233333333333,4.1391,5.7652,en,7.3,301491.0,PG,364001123.0,94.0,77.0,Spring
2021-07-01,82000000.0,146745280.0,107,"['Animation', 'Comedy', 'Adventure', 'Family']",3.612166666666667,4.0199,1.063,en,5.9,25533.0,PG,57300280.0,46.0,39.0,Summer
2004-10-15,16000000.0,5072125.0,88,"['Adventure', 'Fantasy', 'Family']",1.774233333333333,2.7711,0.309,en,5.5,5626.0,Not Rated,0.0,63.0,58.0,Fall
2023-04-18,40000000.0,83977925.5,117,"['Action', 'Comedy', 'Romance']",9.577599999999999,17.4851,1.2439,en,5.8,76600.0,PG-13,0.0,64.0,34.0,Spring
2005-12-07,180000000.0,745013115.0,143,"['Adventure', 'Family', 'Fantasy']",3.5868666666666673,3.9835000000000003,0.839,en,6.9,450246.0,PG,291710957.0,76.0,75.0,Winter
2012-12-22,6843500.0,10703234.0,86,['Comedy'],0.546966666666666,0.8336,0.1431,it,5.4,1269.0,N/A,0.0,64.0,58.0,Winter
2008-09-13,35000000.0,69932387.0,130,['Drama'],1.371833333333333,1.6985999999999999,1.0659,ja,8.0,56962.0,PG-13,1498210.0,80.0,68.0,Fall
2019-10-01,55000000.0,1078958629.0,122,"['Crime', 'Thriller', 'Drama']",4.7853666666666665,6.9862,1.162,en,8.3,1637986.0,R,335477657.0,68.0,59.0,Fall
2002-09-17,35000000.0,120098945.0,150,"['Drama', 'War']",2.5572,4.9148,1.3814,en,8.5,990975.0,R,32590750.0,95.0,85.0,Fall
2002-03-14,59000000.0,383257136.0,81,"['Animation', 'Comedy', 'Family', 'Adventure']",2.511566666666666,3.0544000000000002,0.5883,en,7.5,553977.0,PG,176387405.0,76.0,61.0,Spring
2023-04-07,35000000.0,882348.0,104,"['Crime', 'Drama', 'Thriller']",1.285433333333333,1.9711,0.1343,en,6.9,11960.0,R,750010.0,95.0,76.0,Spring
2004-05-26,125000000.0,552639571.0,123,"['Science Fiction', 'Thriller', 'Adventure']",5.1228,7.5337,1.5342,en,6.5,504541.0,PG-13,186740799.0,45.0,47.0,Spring
2024-06-19,5270000.0,83977925.5,90,"['Science Fiction', 'Thriller', 'Adventure', 'Action']",0.6831,0.7415,0.1464,fr,4.6,3575.0,N/A,0.0,73.0,58.0,Summer
2007-12-25,40000000.0,130290885.0,94,"['Action', 'Science Fiction', 'Thriller', 'Horror']",0.7229,0.919,0.33080000000000004,en,4.6,143799.0,R,41797066.0,12.0,29.0,Winter
2010-03-19,15000000.0,76196538.0,92,"['Comedy', 'Family']",2.274466666666666,3.2683,0.297,en,6.2,62306.0,PG,64003625.0,54.0,56.0,Spring
2005-09-09,19000000.0,145166804.0,122,"['Crime', 'Drama', 'Horror', 'Thriller']",2.0187,3.254,0.8242,en,6.7,144914.0,PG-13,75072454.0,20.0,46.0,Fall
2001-12-14,58000000.0,316791257.0,135,"['Drama', 'Romance']",6.359966666666666,10.9301,3.2857,en,8.2,1039774.0,PG-13,170742341.0,74.0,72.0,Winter
2008-06-11,60000000.0,163403799.0,90,"['Thriller', 'Science Fiction']",7.134666666666667,11.0899,1.896,en,5.0,223602.0,R,64506874.0,17.0,34.0,Summer
2012-06-27,95000000.0,877244782.0,88,"['Animation', 'Comedy', 'Adventure', 'Family']",2.511566666666666,3.0544000000000002,0.422,en,6.5,238629.0,PG,161321843.0,37.0,49.0,Summer
2024-05-22,168000000.0,174287546.0,149,"['Action', 'Science Fiction', 'Adventure']",6.025866666666666,9.8552,1.0654,en,7.5,307884.0,R,67475791.0,90.0,79.0,Spring
2018-11-08,75000000.0,508600000.0,85,"['Family', 'Comedy', 'Animation']",3.139599999999999,4.4837,0.28240000000000004,en,6.4,104836.0,PG,272504456.0,60.0,51.0,Fall
2002-06-14,12000000.0,2036599.0,104,"['Comedy', 'Drama']",2.752633333333333,3.054,0.10200000000000001,en,6.9,14325.0,R,1815864.0,64.0,69.0,Summer
2010-10-20,3000000.0,177512032.0,91,"['Horror', 'Mystery']",0.7925666666666661,1.4111,0.5975,en,5.7,114021.0,R,84752907.0,58.0,53.0,Fall
2008-02-07,70000000.0,111231041.0,112,"['Adventure', 'Romance', 'Comedy']",6.457033333333332,10.2529,0.5987,en,5.7,87621.0,PG-13,70231041.0,11.0,29.0,Winter
2009-08-02,70000000.0,321457747.0,153,"['Drama', 'Thriller', 'War']",5.144833333333334,8.3003,4.0946,en,8.4,1735021.0,R,120540719.0,89.0,69.0,Summer
2025-11-12,35000000.0,83977925.5,91,"['Romance', 'Comedy']",4.223866666666667,5.4541,0.6989000000000001,en,6.6,96014.0,N/A,0.0,64.0,58.0,Fall
2021-07-28,200000000.0,220889446.0,127,"['Fantasy', 'Adventure', 'Family', 'Action', 'Comedy']",12.901666666666666,30.2615,0.5053,en,6.5,223746.0,PG-13,116987516.0,62.0,50.0,Summer
2008-02-18,25000000.0,226830568.0,94,"['Action', 'Thriller']",5.0416,7.831,0.7688,en,7.7,661427.0,PG-13,145000989.0,60.0,51.0,Winter
2018-09-14,35000000.0,83977925.5,89,"['Horror', 'Mystery']",0.304266666666666,0.5333,0.26880000000000004,en,5.3,8365.0,Not Rated,0.0,64.0,58.0,Fall
2019-06-01,35000000.0,83977925.5,91,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",0.532366666666666,1.1532,0.096,en,6.7,48305.0,PG-13,0.0,92.0,84.0,Summer
2006-11-01,18000000.0,262552893.0,84,['Comedy'],1.245333333333333,1.9312,0.6446000000000001,en,7.4,469364.0,R,128505958.0,90.0,89.0,Fall
2003-12-24,8000000.0,60400000.0,109,"['Crime', 'Drama']",4.5065333333333335,6.3736,0.5552,en,7.3,170080.0,R,34469210.0,81.0,74.0,Winter
2003-09-07,40000000.0,250779876.0,135,"['Comedy', 'Romance', 'Drama']",4.8291,8.2184,1.574,en,7.5,565629.0,R,60352285.0,64.0,55.0,Fall
2016-07-07,185000000.0,343471816.0,122,"['Action', 'Adventure', 'Science Fiction']",3.7553,5.0693,1.072,en,7.0,266992.0,PG-13,158848340.0,86.0,68.0,Summer
2018-08-17,35000000.0,3902796.0,118,"['Animation', 'Adventure', 'Comedy', 'Fantasy']",2.0753,2.6189,0.6941,ja,7.1,4322.0,Not Rated,104567.0,100.0,82.0,Summer
2023-10-21,35000000.0,83977925.5,46,"['Animation', 'Action', 'Fantasy', 'Family', 'TV Movie']",0.554433333333333,0.6928000000000001,0.6124,fr,8.4,590.0,TV-Y7,0.0,64.0,58.0,Fall
2012-03-02,6629445.0,8249053.0,109,"['Thriller', 'Action', 'Drama']",1.8300333333333332,2.6534,0.0966,sv,6.3,8807.0,Not Rated,0.0,64.0,58.0,Spring
2023-07-31,75000000.0,180513586.0,100,"['Animation', 'Comedy', 'Action', 'Science Fiction']",0.7913,1.4427,0.5186000000000001,en,7.2,76343.0,PG,118700272.0,95.0,74.0,Summer
2005-09-15,30000000.0,192610372.0,85,"['Adventure', 'Animation', 'Comedy', 'Family']",3.8737,5.9131,0.3483,en,7.5,152997.0,G,56110897.0,95.0,87.0,Fall
2009-05-20,200000000.0,371353001.0,115,"['Action', 'Science Fiction', 'Thriller']",4.489066666666667,6.851,0.8949,en,6.5,388740.0,PG-13,125322469.0,33.0,49.0,Spring
2020-02-29,200000000.0,141888276.0,102,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",5.414866666666666,7.983,0.3502,en,7.4,182639.0,PG,61555145.0,88.0,61.0,Winter
2020-12-25,150000000.0,121977511.0,101,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Drama']",2.710166666666666,3.7201,1.1771,en,8.0,420335.0,PG,946154.0,95.0,83.0,Winter
2025-07-31,35000000.0,23443.0,120,"['Action', 'Thriller', 'Crime']",5.267533333333334,8.5729,0.5285000000000001,en,6.9,967.0,R,0.0,87.0,74.0,Summer
2002-10-01,1800000.0,83977925.5,118,"['Drama', 'Romance']",1.106533333333333,1.7403,0.47440000000000004,es,6.7,14550.0,R,5717044.0,63.0,60.0,Fall
2023-03-08,35000000.0,168961389.0,123,"['Horror', 'Crime', 'Thriller']",5.512900000000001,13.8472,0.48410000000000003,en,6.4,144988.0,R,108391107.0,77.0,61.0,Spring
2002-09-14,35000000.0,37641.0,87,"['Drama', 'Animation', 'Romance', 'Fantasy']",1.8819,2.6849,1.078,ja,7.8,35520.0,PG,262891.0,93.0,70.0,Fall
2011-11-16,35000000.0,83977925.5,3,"['Animation', 'Comedy', 'Adventure']",2.713633333333333,4.6226,0.3516,en,6.8,2319.0,G,0.0,64.0,58.0,Fall
2002-05-01,139000000.0,821708551.0,121,"['Action', 'Science Fiction']",5.291733333333333,6.6943,1.4961,en,7.4,943110.0,PG-13,408524875.0,90.0,73.0,Spring
2004-06-25,200000000.0,788976453.0,127,"['Action', 'Adventure', 'Science Fiction']",4.9163,6.6943,1.4961,en,7.5,762985.0,PG-13,375087840.0,93.0,83.0,Summer
2007-05-01,258000000.0,894983373.0,139,"['Action', 'Adventure', 'Science Fiction']",4.9163,6.6943,1.4961,en,6.3,683510.0,PG-13,338032318.0,63.0,59.0,Spring
2014-11-19,125000000.0,755356711.0,123,"['Science Fiction', 'Adventure', 'Thriller']",6.119,7.908,1.7403,en,6.6,535389.0,PG-13,337135885.0,70.0,64.0,Fall
2005-02-08,100000000.0,230900000.0,121,"['Fantasy', 'Action', 'Horror']",6.5173,11.0346,1.7403,en,7.0,401106.0,R,75976178.0,46.0,50.0,Winter
2009-02-05,25000000.0,4388563.0,105,['Thriller'],3.449,7.1506,0.6261,en,5.8,14336.0,PG-13,32917.0,7.0,35.0,Winter
2015-11-18,160000000.0,653428261.0,137,"['Action', 'Adventure', 'Science Fiction']",6.119,7.908,1.7403,en,6.6,402657.0,PG-13,281723902.0,70.0,65.0,Fall
2018-10-26,120000000.0,173961069.0,99,"['Fantasy', 'Adventure', 'Family']",1.4582,2.9343,1.0136,en,5.6,39501.0,PG,54858851.0,32.0,39.0,Fall
2002-10-18,48000000.0,249348933.0,115,"['Horror', 'Mystery']",2.1808,3.0195,0.8297,en,7.1,395507.0,PG-13,129128133.0,72.0,57.0,Fall
2020-02-28,35000000.0,83977925.5,100,"['Thriller', 'Mystery', 'Drama']",1.4512,1.7506,0.3184,en,5.4,5365.0,Unrated,25084.0,78.0,61.0,Winter
2024-04-24,125000000.0,181073291.0,127,"['Action', 'Comedy', 'Romance']",14.687400000000002,30.2615,1.4261,en,6.8,242047.0,PG-13,92900355.0,82.0,73.0,Spring
2019-01-25,35000000.0,83977925.5,118,"['Action', 'Crime', 'Drama']",6.165900000000001,7.4452,0.4832,en,6.3,104870.0,TV-MA,0.0,20.0,19.0,Winter
2006-03-23,2000000.0,77672685.0,137,"['Drama', 'Thriller']",0.9122333333333331,1.0693,0.5011,de,8.4,436043.0,R,11286112.0,92.0,89.0,Spring
2001-11-01,115000000.0,579700000.0,92,"['Animation', 'Comedy', 'Family']",2.273633333333333,4.3249,1.1771,en,8.1,1045975.0,G,290642256.0,96.0,79.0,Fall
2012-09-21,6900000.0,44287131.0,101,"['Horror', 'Thriller']",4.454466666666666,6.9025,0.4189,en,5.5,83054.0,PG-13,31611916.0,10.0,31.0,Fall
2003-12-25,70000000.0,123200000.0,125,"['Adventure', 'Fantasy', 'Drama']",3.007933333333333,4.1836,3.3036,en,8.0,472874.0,PG-13,66809693.0,76.0,58.0,Winter
2006-04-21,50000000.0,100605135.0,125,"['Horror', 'Mystery']",3.0566,4.5942,0.6774,en,6.5,257135.0,R,46982632.0,34.0,31.0,Spring
2012-03-29,3000000.0,82515113.0,110,"['Horror', 'Thriller', 'Mystery']",4.825466666666666,10.2507,0.8242,en,6.8,304902.0,R,48086903.0,64.0,53.0,Spring
2002-12-27,25000000.0,108846217.0,110,['Drama'],5.524966666666667,6.9839,0.6737000000000001,en,7.5,145484.0,PG-13,41675994.0,79.0,80.0,Winter
2006-05-17,125000000.0,760006945.0,149,"['Thriller', 'Mystery']",7.827500000000001,16.603,3.2857,en,6.6,478972.0,PG-13,217536138.0,25.0,46.0,Spring
2024-06-26,67000000.0,261907653.0,100,"['Horror', 'Science Fiction', 'Thriller']",5.516866666666666,10.1501,0.45930000000000004,en,6.3,165070.0,PG-13,139051884.0,86.0,68.0,Summer
2004-06-17,60000000.0,219417255.0,128,"['Comedy', 'Drama']",8.3039,16.603,5.3578,en,7.4,525418.0,PG-13,77872883.0,61.0,55.0,Summer
2002-08-30,3300000.0,30641770.0,129,"['Drama', 'Crime']",0.5545666666666661,0.6643,0.5583,pt,8.6,849928.0,R,7564459.0,91.0,79.0,Summer
2012-06-16,35000000.0,83977925.5,85,"['Drama', 'Adventure', 'Romance', 'TV Movie']",2.157633333333333,2.7159,0.1293,en,5.3,18770.0,TV-14,0.0,64.0,58.0,Summer
2017-11-30,35000000.0,83977925.5,96,"['Adventure', 'Drama']",0.5216666666666661,0.577,0.24680000000000002,de,6.4,3337.0,Not Rated,2138.0,64.0,52.0,Fall
2003-05-15,150000000.0,738599701.0,138,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",5.950466666666666,11.0346,1.3714,en,7.2,659708.0,R,281576461.0,74.0,62.0,Spring
2003-11-05,150000000.0,424988211.0,129,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",5.950466666666666,11.0346,0.7768,en,6.7,568496.0,R,139313948.0,33.0,47.0,Fall
2002-07-03,140000000.0,445135288.0,88,"['Action', 'Comedy', 'Science Fiction']",3.4465,5.6192,0.5736,en,6.2,421618.0,PG-13,193735288.0,38.0,49.0,Summer
2014-11-22,132000000.0,373515621.0,92,"['Family', 'Animation', 'Adventure', 'Comedy']",0.786833333333333,1.063,0.4858,en,6.6,111447.0,PG,83850911.0,74.0,53.0,Fall
2009-03-11,20000000.0,136300000.0,102,"['Comedy', 'Fantasy', 'Drama', 'Romance']",4.220333333333333,7.9015,0.6114,en,6.4,229054.0,PG-13,64167069.0,57.0,48.0,Spring
2004-02-25,30000000.0,610063468.0,127,['Drama'],2.236366666666666,5.2086,6.0842,en,7.3,265963.0,R,370782930.0,49.0,47.0,Winter
2003-12-05,140000000.0,456800000.0,154,"['Drama', 'Action', 'War']",7.399366666666666,14.2865,1.1111,en,7.8,497870.0,R,111127263.0,65.0,55.0,Winter
2013-11-12,22000000.0,15400000.0,116,"['Thriller', 'Drama', 'Crime']",6.828266666666667,8.3153,0.7997000000000001,en,6.7,130317.0,R,11330849.0,53.0,63.0,Fall
2021-12-24,35000000.0,83977925.5,102,"['Comedy', 'Romance', 'Family']",0.7412666666666661,1.0807,0.1952,es,5.9,2191.0,TV-PG,0.0,64.0,58.0,Winter
2020-01-29,10530000.0,1400000.0,128,"['Drama', 'History', 'Thriller']",2.5867999999999993,3.6565000000000003,0.6181,en,5.9,12232.0,TV-MA,0.0,40.0,54.0,Winter
2024-07-31,30000000.0,83677281.0,105,"['Crime', 'Thriller']",1.710133333333333,4.3768,1.896,en,5.8,152125.0,PG-13,42777281.0,57.0,52.0,Summer
2001-01-19,13500000.0,794481.0,105,"['Drama', 'Mystery', 'Thriller']",5.707833333333333,14.5879,0.7761,en,5.8,8203.0,R,687194.0,46.0,44.0,Winter
2024-11-08,90000000.0,170116764.0,106,"['Family', 'Comedy', 'Adventure']",2.566033333333333,2.877,0.165,en,6.6,31587.0,PG,45770312.0,93.0,65.0,Fall
2001-04-13,25000000.0,281929795.0,97,"['Comedy', 'Romance', 'Drama']",3.5862333333333343,4.4073,0.3977,en,6.8,282478.0,R,71543427.0,79.0,66.0,Spring
2002-12-16,52000000.0,352114312.0,141,"['Drama', 'Crime']",10.028433333333334,16.603,5.3578,en,8.1,1198082.0,PG-13,164615351.0,96.0,75.0,Winter
2000-10-06,4500000.0,7390108.0,102,"['Crime', 'Drama']",5.819399999999999,10.9301,2.1607,en,8.3,953319.0,NC-17,3635482.0,80.0,71.0,Fall
2001-07-13,18000000.0,141778365.0,96,"['Comedy', 'Romance']",3.263333333333333,4.6603,0.5934,en,6.5,272673.0,PG-13,96520674.0,72.0,59.0,Summer
2001-06-29,100000000.0,235926552.0,146,"['Drama', 'Science Fiction', 'Adventure']",3.0701,5.2986,5.3578,en,7.2,333739.0,PG-13,78616689.0,76.0,65.0,Summer
2006-07-13,35000000.0,83977925.5,79,['Romance'],0.27076666666666604,0.4239,0.1053,en,6.2,4152.0,Not Rated,37072.0,40.0,39.0,Summer
2008-07-24,30000000.0,69363381.0,104,"['Mystery', 'Science Fiction', 'Thriller']",4.117133333333333,6.5941,0.64,en,5.9,96014.0,PG-13,20982478.0,32.0,47.0,Summer
2005-07-14,35000000.0,83977925.5,101,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",2.316233333333333,2.7485,1.0638,ja,7.1,59295.0,PG-13,0.0,50.0,58.0,Summer
2010-08-12,6000000.0,12966357.0,144,"['Thriller', 'Horror']",2.8583,5.6335,1.2911000000000001,ko,7.8,161470.0,Not Rated,129210.0,83.0,67.0,Summer
2008-09-24,35000000.0,28814580.0,128,['Drama'],0.13263333333333302,0.1986,0.34400000000000003,fr,7.5,36785.0,PG-13,3766810.0,95.0,92.0,Fall
2019-12-20,35000000.0,83977925.5,113,"['Adventure', 'Family']",2.912633333333333,5.1329,0.46490000000000004,en,7.9,60062.0,PG,0.0,92.0,69.0,Winter
2024-12-20,9600000.0,50145227.0,215,"['Drama', 'History']",4.299533333333334,4.9148,1.1042,en,7.3,110723.0,R,16279129.0,93.0,90.0,Winter
2004-05-13,175000000.0,497409852.0,163,"['War', 'Action', 'History']",5.1884000000000015,8.3003,1.1489,en,7.3,603160.0,R,133378256.0,53.0,56.0,Spring
2024-12-18,200000000.0,722631756.0,118,"['Adventure', 'Family', 'Animation']",1.290533333333333,2.4376,0.43970000000000004,en,6.6,76168.0,PG,254567693.0,56.0,56.0,Winter
2024-07-31,17000000.0,83977925.5,100,"['Action', 'Adventure', 'Thriller']",1.765699999999999,4.0066,0.13040000000000002,fr,5.1,1403.0,N/A,0.0,64.0,58.0,Summer
2020-04-16,35000000.0,736153.0,95,['Horror'],1.4765000000000001,2.5381,0.39380000000000004,en,6.1,27299.0,Not Rated,157252.0,91.0,72.0,Spring
2002-07-26,12000000.0,33082548.0,90,"['Family', 'Adventure', 'Comedy', 'Action']",0.5072333333333331,0.5264,0.192,en,5.4,8353.0,PG,28442574.0,53.0,50.0,Summer
2010-07-01,500000.0,453708.0,93,"['Comedy', 'Thriller', 'Crime']",1.3203,1.862,0.054,en,6.7,30016.0,R,48764.0,44.0,48.0,Summer
2016-05-13,35000000.0,83977925.5,113,"['Comedy', 'Romance']",0.638966666666666,1.0991,0.3135,es,6.6,5770.0,N/A,0.0,64.0,58.0,Spring
2023-05-17,340000000.0,704709660.0,142,"['Action', 'Crime', 'Thriller']",5.628366666666667,11.4381,1.0492,en,5.7,141554.0,PG-13,146126015.0,56.0,56.0,Spring
2024-11-28,20000000.0,3300444.0,116,"['History', 'Drama', 'Adventure']",3.141333333333333,5.9131,0.489,en,6.3,12401.0,R,703979.0,78.0,66.0,Fall
2020-08-21,35000000.0,83977925.5,93,"['Family', 'Comedy', 'Drama']",3.279233333333333,5.266,0.46950000000000003,en,6.6,13936.0,PG,0.0,72.0,58.0,Summer
2019-09-28,18000000.0,333686.0,137,['Drama'],13.822766666666666,34.5755,1.4081000000000001,en,7.9,365519.0,R,0.0,95.0,94.0,Fall
2011-01-21,25000000.0,149200000.0,107,"['Comedy', 'Romance']",5.0916,8.7013,0.9605,en,6.2,252790.0,R,70662220.0,47.0,50.0,Winter
2003-11-21,3000000.0,17500000.0,120,"['Drama', 'Thriller', 'Mystery', 'Action']",1.5803,1.8362,3.0698,ko,8.3,699873.0,R,2458200.0,82.0,78.0,Fall
2001-11-16,125000000.0,976475550.0,152,"['Adventure', 'Fantasy']",5.902966666666667,8.5004,1.9594,en,7.7,921510.0,PG,318886962.0,80.0,65.0,Fall
2002-11-13,100000000.0,876688482.0,161,"['Adventure', 'Fantasy']",5.902966666666667,8.5004,1.9594,en,7.5,747706.0,PG,262641637.0,82.0,63.0,Fall
2004-05-31,130000000.0,789804554.0,141,"['Adventure', 'Fantasy']",5.902966666666667,8.5004,2.1516,en,7.9,748130.0,PG,250105651.0,91.0,82.0,Spring
2005-11-16,150000000.0,895921036.0,157,"['Adventure', 'Fantasy']",5.902966666666667,8.5004,0.7549,en,7.7,732081.0,PG-13,290469928.0,88.0,81.0,Fall
2007-07-08,150000000.0,938212738.0,138,"['Adventure', 'Fantasy']",5.902966666666667,8.5004,0.9066000000000001,en,7.5,682947.0,PG-13,292382727.0,78.0,71.0,Summer
2001-05-21,140000000.0,449220945.0,183,"['War', 'Romance', 'History', 'Action']",9.331733333333334,15.6298,16.4427,en,6.3,365740.0,PG-13,198542554.0,24.0,44.0,Spring
2002-07-17,30000000.0,45900000.0,99,"['Action', 'Comedy', 'Horror', 'Thriller']",1.567933333333333,2.0634,0.2964,en,5.5,62408.0,PG-13,17322606.0,49.0,53.0,Summer
2000-11-17,123000000.0,345800000.0,105,"['Family', 'Comedy', 'Fantasy']",4.8806,8.1371,3.2857,en,6.4,318492.0,PG,261901880.0,50.0,46.0,Fall
2013-08-21,60000000.0,95396573.0,130,"['Fantasy', 'Action', 'Mystery']",5.393933333333333,9.8866,0.612,en,5.8,141430.0,PG-13,31165421.0,13.0,33.0,Summer
